Common,unitType,FullName,Armor,ArmorIcons,Structure,StructureIcons,Movement,TMM,BasePV,RegPV,VetPV,RegSkill,VetSkill,SpecialRules,name,model,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
0,BattleArmor,Sylph Battle Armor (Upgrade)(Sqd5),0,,1,S,1V,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Sylph Battle Armor,(Upgrade)(Sqd5),Machine Gun (Heavy),5,3,1/2/2,Machine Gun (Medium),5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,5x3,5x2,,,,,
0,BattleArmor,Undine Battle Armor (Sqd5),0,,1,S,1u,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Undine Battle Armor,(Sqd5),ER Micro Laser,5,2,1/2/4,LRM 5 (OS),4,5,7/14/21,,,,,,,,,,,,,,,,,,,,,5x2,4x5,,,,,
0,BattleArmor,Undine Battle Armor (Upgrade)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Undine Battle Armor,(Upgrade)(Sqd5),ER Micro Laser,5,2,1/2/4,LRM 3,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,5x2,3x5,,,,,
0,BattleArmor,Aerie PA(L) (Salvage)(Sqd5),0,,1,S,2J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Aerie PA(L),(Salvage)(Sqd5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Aerie PA(L) (Sqd5),0,,1,S,2J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Aerie PA(L),(Sqd5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Afreet Medium Battle Armor (Hell's Horses)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Afreet Medium Battle Armor,(Hell's Horses)(Sqd5),Machine Gun (Bearhunter AC),5,3,0/1/2,SRM 3 (OS),15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,15x2,,,,,
0,BattleArmor,Afreet Medium Battle Armor (Jade Falcon)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Afreet Medium Battle Armor,(Jade Falcon)(Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Afreet Medium Battle Armor (Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Afreet Medium Battle Armor,(Sqd5),BA Recoilless Rifle (Light),5,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Asura Medium Battle Armor (Anti-Infantry)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Asura Medium Battle Armor,(Anti-Infantry)(Sqd4),Machine Gun (Medium),4,2,1/2/3,Needler (Firedrake),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,4x1,,,,,
0,BattleArmor,Asura Medium Battle Armor (SRM)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Asura Medium Battle Armor,(SRM)(Sqd4),Machine Gun (Heavy),4,3,1/2/2,SRM 6 (OS),16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,16x2,,,,,
0,BattleArmor,Asura Medium Battle Armor (Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Asura Medium Battle Armor,(Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,Rocket Launcher 4,4,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x3,4xNODAMAGEFIXME,,,,,
0,BattleArmor,Clan Medium Battle Armor (Naval) 'Bar' (Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Clan Medium Battle Armor,(Naval) 'Bar' (Sqd5),Micro Pulse Laser,5,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Clan Medium Battle Armor (Rabid)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Clan Medium Battle Armor,(Rabid)(Sqd5),SRM 2 (OS),20,2,3/6/9,Flamer [BA],5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,20x2,5x2,,,,,
0,BattleArmor,Clan Medium Battle Armor (Laser) 'Volk' (Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Clan Medium Battle Armor,(Laser) 'Volk' (Sqd5),ER Micro Laser,5,2,1/2/4,SRM 3 (OS),15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,15x2,,,,,
0,BattleArmor,Corona Heavy Battle Armor (Sqd5),0,,1,S,2L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Corona Heavy Battle Armor,(Sqd5),Medium Pulse Laser,5,7,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,5x7,,,,,,
0,BattleArmor,Corona Heavy Battle Armor (SRM) (Sqd5),0,,1,S,2L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Corona Heavy Battle Armor,(SRM) (Sqd5),BA Recoilless Rifle (Heavy),5,3,3/5/7,Flamer [BA],5,2,1/2/3,SRM 5,20,2,3/6/9,,,,,,,,,,,,,,,,,5x3,5x2,20x2,,,,
0,BattleArmor,Djinn Battle Armor (Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Djinn Battle Armor,(Sqd4),Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Djinn Battle Armor (Stealth) (Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Djinn Battle Armor,(Stealth) (Sqd4),Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Golem Assault Armor (Fast Assault)(Sqd5),1,A,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Golem Assault Armor,(Fast Assault)(Sqd5),Machine Gun (Medium),5,2,1/2/3,SRM 5 (OS),20,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,20x2,,,,,
0,BattleArmor,Golem Assault Armor (Rock Golem)(Sqd5),1,A,1,S,2L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Golem Assault Armor,(Rock Golem)(Sqd5),BA Recoilless Rifle (Heavy),10,3,3/5/7,SRM 5 (OS),20,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x3,20x2,,,,,
0,BattleArmor,Golem Assault Armor (Sqd5),1,A,1,S,2L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Golem Assault Armor,(Sqd5),Machine Gun (Bearhunter AC),10,3,0/1/2,Advanced SRM 5,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,10x3,5x2,,,,,
0,BattleArmor,Grenadier Battle Armor (Hunter-Killer) [MagShot](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,(Hunter-Killer) [MagShot](Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,Needler (Firedrake),4,1,1/2/3,SRM 5,16,2,3/6/9,,,,,,,,,,,,,,,,,4x2,4x1,16x2,,,,
0,BattleArmor,Grenadier Battle Armor (Hunter-Killer) [NARC](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,(Hunter-Killer) [NARC](Sqd4),Needler (Firedrake),4,1,1/2/3,SRM 5,16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x1,16x2,,,,,
0,BattleArmor,Grenadier Battle Armor [Flamer](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,[Flamer](Sqd4),Flamer [BA],4,2,1/2/3,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,
0,BattleArmor,Grenadier Battle Armor [LRR](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,[LRR](Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,
0,BattleArmor,Grenadier Battle Armor [MagShot](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,[MagShot](Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,
0,BattleArmor,Grenadier Battle Armor [SRM/SL](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Grenadier Battle Armor,[SRM/SL](Sqd4),Small Laser,4,3,1/2/3,SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,12x2,,,,,
0,BattleArmor,Grenadier Battle Armor [TAG](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Grenadier Battle Armor,[TAG](Sqd4),SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,12x2,,,,,,
0,BattleArmor,Hauberk Battle Armor (Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Hauberk Battle Armor,(Sqd4),Small Laser,4,3,1/2/3,LRM 5,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,4x3,3x5,,,,,
0,BattleArmor,Hauberk II Battle Armor (Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Hauberk II Battle Armor,(Sqd4),Small Pulse Laser,4,3,1/2/3,Gauss Rifle [Magshot],8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,8x2,,,,,
0,BattleArmor,Kobold Battle Armor [MicroGL/Flamer](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kobold Battle Armor,[MicroGL/Flamer](Sqd4),Grenade Launcher (Micro),4,1,1/2/2,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x1,4x2,,,,,
0,BattleArmor,Kobold Battle Armor [MicroGL/SPL](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kobold Battle Armor,[MicroGL/SPL](Sqd4),Grenade Launcher (Micro),4,1,1/2/2,Small Pulse Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,4x1,4x3,,,,,
0,BattleArmor,Kobold Battle Armor [MicroGL/TAG](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Kobold Battle Armor,[MicroGL/TAG](Sqd4),Grenade Launcher (Micro),4,1,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Kobold Battle Armor [SL/Flamer](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kobold Battle Armor,[SL/Flamer](Sqd4),Small Laser,4,3,1/2/3,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,
0,BattleArmor,Kobold Battle Armor [SL/TAG](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Kobold Battle Armor,[SL/TAG](Sqd4),Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Capture Team)[HMG](Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Capture Team)[HMG](Sqd4),Machine Gun (Heavy),4,3,1/2/2,LRM 2 (OS),2,5,7/14/21,Battle Armor Taser,4,1,1/2/3,,,,,,,,,,,,,,,,,4x3,2x5,4x1,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Gauss)(Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Gauss)(Sqd4),Gauss Rifle [David],4,1,3/5/8,Gauss Rifle [Magshot],8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x1,8x2,,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Narc)(Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Narc)(Sqd4),Support PPC,4,2,2/5/7,Rocket Launcher 2,4,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x2,4xNODAMAGEFIXME,,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Seeker) [MG](Sqd4),1,A,1,S,2l,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Seeker) [MG](Sqd4),Machine Gun (Medium),4,2,1/2/3,SRM 3,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Support)(Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Support)(Sqd4),Small Laser,4,3,1/2/3,Rocket Launcher 4,8,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x3,8xNODAMAGEFIXME,,,,,
0,BattleArmor,Nephilim Assault Battle Armor (Plasma)(Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nephilim Assault Battle Armor,(Plasma)(Sqd4),Plasma Rifle (Man-Portable),4,2,2/4/6,SRM 2 (OS),16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,16x2,,,,,
0,BattleArmor,Nighthawk PA(L) Mk. XXI(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Nighthawk PA(L),Mk. XXI(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Nighthawk PA(L) Mk. XXII(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nighthawk PA(L),Mk. XXII(Sqd4),Grenade Launcher (Micro),4,1,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Phalanx Battle Armor (A)(Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Phalanx Battle Armor,(A)(Sqd4),SRM 4,12,2,3/6/9,Gauss Rifle [King David],4,1,3/6/9,,,,,,,,,,,,,,,,,,,,,12x2,4x1,,,,,
0,BattleArmor,Phalanx Battle Armor (B)(Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Phalanx Battle Armor,(B)(Sqd4),SRM 4,12,2,3/6/9,Battle Armor Taser,4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,12x2,4x1,,,,,
0,BattleArmor,Phalanx Battle Armor (C)(Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Phalanx Battle Armor,(C)(Sqd4),Mortar (Heavy),4,3,2/4/6,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,
0,BattleArmor,Rogue Bear Heavy Battle Armor (Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Rogue Bear Heavy Battle Armor,(Sqd5),Machine Gun (Medium),10,2,1/2/3,SRM 3,15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x2,15x2,,,,,
0,BattleArmor,Rottweiler Battle Armor (Close Combat)(Sqd4),0,,1,S,5L,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Rottweiler Battle Armor,(Close Combat)(Sqd4),Machine Gun (Medium),4,2,1/2/3,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,
0,BattleArmor,Rottweiler Battle Armor (Sqd4),0,,1,S,5L,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Rottweiler Battle Armor,(Sqd4),Small Laser,4,3,1/2/3,Needler (Firedrake),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,4x3,4x1,,,,,
0,BattleArmor,Rottweiler Battle Armor (Upgrade)(Sqd4),0,,1,S,5L,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Rottweiler Battle Armor,(Upgrade)(Sqd4),Gauss Rifle [King David],4,1,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Se'irim Medium Battle Armor (Anti-Infantry)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Se'irim Medium Battle Armor,(Anti-Infantry)(Sqd4),Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Se'irim Medium Battle Armor (Capture Team)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Se'irim Medium Battle Armor,(Capture Team)(Sqd4),Machine Gun (Light),8,1,2/4/6,Battle Armor Taser,4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,8x1,4x1,,,,,
0,BattleArmor,Se'irim Medium Battle Armor (Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Se'irim Medium Battle Armor,(Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,SRM 5 (OS),16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,16x2,,,,,
0,BattleArmor,Shedu Assault Battle Armor (Capture Team)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shedu Assault Battle Armor,(Capture Team)(Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,Battle Armor Taser,8,1,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,8x1,,,,,
0,BattleArmor,Shedu Assault Battle Armor (PPC)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shedu Assault Battle Armor,(PPC)(Sqd4),Support PPC,8,2,2/5/7,Machine Gun (Heavy),4,3,1/2/2,,,,,,,,,,,,,,,,,,,,,8x2,4x3,,,,,
0,BattleArmor,Shedu Assault Battle Armor (Recon)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Shedu Assault Battle Armor,(Recon)(Sqd4),Mortar (Light),4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Shedu Assault Battle Armor (Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shedu Assault Battle Armor,(Sqd4),BA Recoilless Rifle (Heavy),4,3,3/5/7,Machine Gun (Heavy),8,3,1/2/2,,,,,,,,,,,,,,,,,,,,,4x3,8x3,,,,,
0,BattleArmor,Shedu Assault Battle Armor (Support)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shedu Assault Battle Armor,(Support)(Sqd4),Small Laser,8,3,1/2/3,SRM 3 (OS),24,2,3/6/9,,,,,,,,,,,,,,,,,,,,,8x3,24x2,,,,,
0,BattleArmor,Tengu Heavy Battle Armor [C3i](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Tengu Heavy Battle Armor,[C3i](Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Tengu Heavy Battle Armor [ML](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tengu Heavy Battle Armor,[ML](Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Tengu Heavy Battle Armor [Plasma](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tengu Heavy Battle Armor,[Plasma](Sqd4),Plasma Rifle (Man-Portable),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Tengu Heavy Battle Armor [RL](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tengu Heavy Battle Armor,[RL](Sqd4),Machine Gun (Medium),4,2,1/2/3,Rocket Launcher 4,8,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x2,8xNODAMAGEFIXME,,,,,
0,BattleArmor,Tengu Heavy Battle Armor (Support)[LRR](Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tengu Heavy Battle Armor,(Support)[LRR](Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,SRM 3 (OS),12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,12x2,,,,,
0,BattleArmor,Tengu Heavy Battle Armor (SVSP)(Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tengu Heavy Battle Armor,(SVSP)(Sqd4),Small VSP Laser,4,4,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x4,,,,,,
0,BattleArmor,Tornado PA(L) G12(Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G12(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Tornado PA(L) G13 [David Light Gauss](Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G13 [David Light Gauss](Sqd4),Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Tornado PA(L) G13 [Flamer](Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G13 [Flamer](Sqd4),Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Tornado PA(L) G13 [Grenade Launcher](Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G13 [Grenade Launcher](Sqd4),Grenade Launcher (Heavy),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Tornado PA(L) G13 [Machine Gun](Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G13 [Machine Gun](Sqd4),Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Tornado PA(L) G13 [Small Laser](Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G13 [Small Laser](Sqd4),Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Tornado PA(L) G14(Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),G14(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Tornado PA(L) P12 'Hurricane'(Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Tornado PA(L),P12 'Hurricane'(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Asterion)[MRR](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Asterion)[MRR](Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Asterion)[PPC](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Asterion)[PPC](Sqd4),Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Theseus RL)[LRR](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Theseus RL)[LRR](Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,Rocket Launcher 1,12,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x2,12xNODAMAGEFIXME,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Theseus)[MRR](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Theseus)[MRR](Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Ying Long)(Plasma)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Ying Long)(Plasma)(Sqd4),Plasma Rifle (Man-Portable),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
