Common,unitType,FullName,Armor,ArmorIcons,Structure,StructureIcons,Movement,TMM,BasePV,RegPV,VetPV,RegSkill,VetSkill,SpecialRules,name,model,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
0,VTOL,Sprint Scout Helicopter (Laser),1,A,1,S,13V,+4,0,0,0,6,5,Special: No Turret,Sprint Scout Helicopter,(Laser),Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
0,VTOL,Sprint Scout Helicopter (Troop Transport),1,A,1,S,13V,+4,0,0,0,6,5,"Special: No Turret, APC1",Sprint Scout Helicopter,(Troop Transport),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,VTOL,Sprint Scout Helicopter ,1,A,1,S,13V,+4,0,0,0,6,5,"Special: No Turret, TAG9",Sprint Scout Helicopter,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,SRM Carrier (3054 Upgrade),2,AA,3,SSS,3T,+1,0,0,0,6,5,Special: No Turret,SRM Carrier,(3054 Upgrade),SRM 6,36,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,36x2,,,,,,
0,Tank,SRM Carrier (C3),3,AAA,3,SSS,3T,+1,0,0,0,6,5,"Special: No Turret, ECM6",SRM Carrier,(C3),SRM 6,36,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,36x2,,,,,,
0,Tank,SRM Carrier (WoB),2,AA,3,SSS,4T,+1,0,0,0,6,5,"Special: ECM6, TAG9",SRM Carrier,(WoB),Streak SRM 4,27,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,27x2,,,,,,
0,Tank,Striker Light Tank (3053 Upgrade),4,AAAA,2,SS,5W,+2,0,0,0,6,5,,Striker Light Tank,(3053 Upgrade),LRM 15,2,5,7/14/21,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
0,Tank,Striker Light Tank (3061 Upgrade),4,AAAA,2,SS,5W,+2,0,0,0,6,5,Special: ECM6,Striker Light Tank,(3061 Upgrade),ER Medium Laser,1,5,4/8/12,LRM 15,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,1x5,2x5,,,,,
0,Tank,Striker Light Tank ,4,AAAA,2,SS,5W,+2,0,0,0,6,5,,Striker Light Tank,,LRM 15,2,5,7/14/21,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
0,Tank,Striker Light Tank (Laser),4,AAAA,2,SS,5W,+2,0,0,0,6,5,Special: ECM6,Striker Light Tank,(Laser),ER Medium Laser,2,5,4/8/12,LRM 15,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x5,2x5,,,,,
0,Tank,Striker Light Tank (Narc),4,AAAA,2,SS,5W,+2,0,0,0,6,5,,Striker Light Tank,(Narc),LRM 10,1,5,7/14/21,SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,4x2,,,,,
0,Tank,Tokugawa Heavy Tank (C3),6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,,Tokugawa Heavy Tank,(C3),LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,SRM 6,4,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,1x10,,10x1,4x2,2x6,,
0,Tank,Tokugawa Heavy Tank (MRM),6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,Special: TAG9,Tokugawa Heavy Tank,(MRM),MRM 30,0,5,3/8/15,SRM 6,4,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,,4x2,2x6,,,,
0,Tank,Tokugawa Heavy Tank (Streak),6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,,Tokugawa Heavy Tank,(Streak),LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,Streak SRM 6,4,2,3/6/9,Small Pulse Laser,1,3,1/2/3,Medium Pulse Laser,2,6,2/4/6,,,,,1x10,,10x1,4x2,1x3,2x6,
0,Tank,Tokugawa Heavy Tank TKG-150,6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,,Tokugawa Heavy Tank,TKG-150,AC/10,1,10,5/10/15,SRM 6,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,1x10,4x2,1x2,,,,
0,Tank,Tokugawa Heavy Tank TKG-151,6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,,Tokugawa Heavy Tank,TKG-151,AC/2,2,2,8/16/24,SRM 6,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,2x2,4x2,1x2,,,,
0,Tank,Tokugawa Heavy Tank ,6,AAAAAA,3,SSS,4W,+1,0,0,0,6,5,,Tokugawa Heavy Tank,None,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,SRM 6,4,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,1x10,,10x1,4x2,2x6,,
0,Tank,Typhoon Urban Assault Vehicle (LB-X),7,AAAAAAA,4,SSSS,3W,+1,0,0,0,6,5,,Typhoon Urban Assault Vehicle,(LB-X),LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),20,1,6/12/18,Streak SRM 4,6,2,3/6/9,,,,,,,,,,,,,2x10,,20x1,6x2,,,
0,Tank,Typhoon Urban Assault Vehicle (RAC),7,AAAAAAA,4,SSSS,3W,+1,0,0,0,6,5,,Typhoon Urban Assault Vehicle,(RAC),Rotary AC/5,12,5,5/10/15,ER Medium Laser,2,5,4/8/12,Streak SRM 2,8,2,3/6/9,,,,,,,,,,,,,,,,,12x5,2x5,8x2,,,,
0,Tank,Typhoon Urban Assault Vehicle (Tracked),7,AAAAAAA,4,SSSS,3T,+1,0,0,0,6,5,,Typhoon Urban Assault Vehicle,(Tracked),AC/20,1,20,3/6/9,Streak SRM 2,8,2,3/6/9,Medium Laser,2,5,3/6/9,SRM 6,4,2,3/6/9,,,,,,,,,,,,,1x20,8x2,2x5,4x2,,,
0,Tank,Typhoon Urban Assault Vehicle ,7,AAAAAAA,4,SSSS,3W,+1,0,0,0,6,5,,Typhoon Urban Assault Vehicle,None,AC/20,1,20,3/6/9,Streak SRM 2,8,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,SRM 6,4,2,3/6/9,,,,,,,,,,,,,1x20,8x2,2x6,4x2,,,
0,Tank,Vedette Medium Tank (LB-X),4,AAAA,3,SSS,5T,+2,0,0,0,6,5,,Vedette Medium Tank,(LB-X),Machine Gun,1,2,1/2/3,LB 5-X AC (Slug),1,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),5,1,7/14/21,,,,,,,,,,,,,1x2,1x5,,5x1,,,
0,Tank,Vedette Medium Tank (Light Gauss),2,AA,3,SSS,5T,+2,0,0,0,6,5,,Vedette Medium Tank,(Light Gauss),Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,Tank,Vedette Medium Tank (NETC),3,AAA,3,SSS,5T,+2,0,0,0,6,5,,Vedette Medium Tank,(NETC),Machine Gun,1,2,1/2/3,Ultra AC/5,2,5,6/13/20,,,,,,,,,,,,,,,,,,,,,1x2,2x5,,,,,
0,Tank,Vedette Medium Tank (RAC),2,AA,3,SSS,5T,+2,0,0,0,6,5,,Vedette Medium Tank,(RAC),Rotary AC/5,6,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,6x5,,,,,,
0,Tank,Vedette Medium Tank (Ultra),4,AAAA,3,SSS,5T,+2,0,0,0,6,5,,Vedette Medium Tank,(Ultra),Ultra AC/5,2,5,6/13/20,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
0,Tank,Vedette Medium Tank 'Doris' Delight',5,AAAAA,3,SSS,6T,+2,0,0,0,6,5,,Vedette Medium Tank,'Doris' Delight',ER Medium Laser,1,5,4/8/12,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,1x5,1x15,,,,,
0,VTOL,Warrior Attack Helicopter H-10,1,A,1,S,10V,+4,0,0,0,6,5,"Special: No Turret, APC2",Warrior Attack Helicopter,H-10,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,VTOL,Warrior Attack Helicopter H-8,1,A,1,S,10V,+4,0,0,0,6,5,Special: No Turret,Warrior Attack Helicopter,H-8,LRM 5,1,5,7/14/21,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,4x2,,,,,
0,VTOL,Warrior Attack Helicopter H-9,2,AA,1,S,10V,+4,0,0,0,6,5,Special: No Turret,Warrior Attack Helicopter,H-9,Rotary AC/2,6,2,6/12/18,,,,,,,,,,,,,,,,,,,,,,,,,6x2,,,,,,
0,VTOL,Yellow Jacket Gunship ,1,A,2,SS,6V,+2,0,0,0,6,5,Special: No Turret,Yellow Jacket Gunship,,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
0,VTOL,Yellow Jacket Gunship (Arrow IV),2,AA,2,SS,6V,+2,0,0,0,6,5,"Special: No Turret, ART-Arrow IV1",Yellow Jacket Gunship,(Arrow IV),Arrow IV,1,20,1/2/8,,,,,,,,,,,,,,,,,,,,,,,,,1x20,,,,,,
0,VTOL,Yellow Jacket Gunship (RAC),3,AAA,2,SS,6V,+2,0,0,0,5,4,Special: No Turret,Yellow Jacket Gunship,(RAC),Rotary AC/5,6,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,6x5,,,,,,
0,VTOL,Yellow Jacket Gunship ,2,AA,2,SS,6V,+2,0,0,0,6,5,Special: No Turret,Yellow Jacket Gunship,None,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
0,Tank,Zhukov Heavy Tank (WoB),6,AAAAAA,4,SSSS,4T,+1,0,0,0,6,5,,Zhukov Heavy Tank,(WoB),MML 7,1,5,3/14/21,Large VSP Laser,2,9,4/8/15,,,,,,,,,,,,,,,,,,,,,1x5,2x9,,,,,
0,Tank,Zhukov Heavy Tank ,6,AAAAAA,4,SSSS,3T,+1,0,0,0,6,5,,Zhukov Heavy Tank,None,AC/10,2,10,5/10/15,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x10,4x2,,,,,
0,VTOL,Anhur Transport (BA),2,AA,2,SS,8V,+3,0,0,0,5,4,"Special: No Turret, APC3, ECM6",Anhur Transport,(BA),ER Medium Laser,1,7,5/10/15,AP Gauss Rifle,1,3,3/6/9,,,,,,,,,,,,,,,,,,,,,1x7,1x3,,,,,
0,VTOL,Anhur Transport ,2,AA,2,SS,8V,+3,0,0,0,5,4,"Special: No Turret, APC2",Anhur Transport,None,ER Medium Laser,1,7,5/10/15,Medium Pulse Laser,1,7,4/8/12,,,,,,,,,,,,,,,,,,,,,1x7,1x7,,,,,
0,Tank,Ares Medium Tank (Plasma),3,AAA,2,SS,5T,+2,0,0,0,5,4,,Ares Medium Tank,(Plasma),LRM 15,4,5,7/14/21,Plasma Cannon,1,2D6 Heat,6/12/18,,,,,,,,,,,,,,,,,,,,,4x5,1x2D6 Heat,,,,,
0,Tank,Ares Medium Tank ,3,AAA,2,SS,5T,+2,0,0,0,5,4,,Ares Medium Tank,None,LRM 10,1,5,7/14/21,LRM 15,2,5,7/14/21,ER Large Laser,1,10,8/15/25,,,,,,,,,,,,,,,,,1x5,2x5,1x10,,,,
0,Tank,Asshur Artillery Spotter ,2,AA,1,S,9H,+3,0,0,0,5,4,Special: TAG9,Asshur Artillery Spotter,None,ER Medium Laser,2,7,5/10/15,Streak SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x7,4x2,,,,,
0,Tank,Asshur Fast Reconnaissance Vehicle (Proto AC),2,AA,1,S,9H,+3,0,0,0,5,4,,Asshur Fast Reconnaissance Vehicle,(Proto AC),ProtoMech AC/8,1,8,3/7/10,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,Tank,Asshur Fast Reconnaissance Vehicle ,2,AA,1,S,9H,+3,0,0,0,5,4,,Asshur Fast Reconnaissance Vehicle,None,Machine Gun,2,2,1/2/3,Streak SRM 6,4,2,3/6/9,ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,2x2,4x2,2x7,,,,
0,Tank,Athena Combat Vehicle (HAG),8,AAAAAAAA,4,SSSS,3T,+1,0,0,0,4,3,Special: ECM6,Athena Combat Vehicle,(HAG),HAG/30,0,1,8/16/24,ER Medium Laser,2,7,5/10/15,AP Gauss Rifle,2,3,3/6/9,,,,,,,,,,,,,,,,,,2x7,2x3,,,,
0,Tank,Athena Combat Vehicle ,5,AAAAA,4,SSSS,3T,+1,0,0,0,4,3,,Athena Combat Vehicle,None,Gauss Rifle,2,15,7/15/22,LRM 10,1,5,7/14/21,ER Medium Laser,2,7,5/10/15,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,2x15,1x5,2x7,2x2,,,
0,Tank,BattleMech Recovery Vehicle ,0,,2,SS,6W,+2,0,0,0,6,5,Special: No Turret,BattleMech Recovery Vehicle,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Chevalier Light Tank (BAP),2,AA,2,SS,6W,+2,0,0,0,6,5,,Chevalier Light Tank,(BAP),ER Large Laser,1,8,7/14/19,Streak SRM 2,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,1x8,4x2,1x2,,,,
0,Tank,Chevalier Light Tank (MML),4,AAAA,2,SS,6W,+2,0,0,0,6,5,,Chevalier Light Tank,(MML),ER Large Laser,1,8,7/14/19,MML 5,1,5,3/14/21,,,,,,,,,,,,,,,,,,,,,1x8,1x5,,,,,
0,Tank,Chevalier Light Tank (Speed),2,AA,2,SS,7W,+3,0,0,0,6,5,,Chevalier Light Tank,(Speed),Streak SRM 2,2,2,3/6/9,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,2x2,1x8,,,,,
0,Tank,Chevalier Light Tank ,3,AAA,2,SS,6W,+2,0,0,0,6,5,,Chevalier Light Tank,None,ER Large Laser,1,8,7/14/19,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x8,4x2,,,,,
0,Tank,Demolisher II Heavy Tank (Thunderbolt),12,AAAAAAAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,,Demolisher II Heavy Tank,(Thunderbolt),Thunderbolt 20,2,20,6/12/18,Streak SRM 6,4,2,3/6/9,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,2x20,4x2,2x5,,,,
0,Tank,Demolisher II Heavy Tank ,9,AAAAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,,Demolisher II Heavy Tank,None,Ultra AC/20,2,20,3/7/10,LB 20-X AC (Slug),1,20,4/8/12,-- OR --,,,,LB 20-X AC (Pellet),20,1,4/8/12,Machine Gun,2,2,1/2/3,,,,,,,,,2x20,1x20,,20x1,2x2,,
0,VTOL,Donar Assault Helicopter (Close Support),2,AA,2,SS,9V,+3,0,0,0,5,4,"Special: No Turret, TAG9",Donar Assault Helicopter,(Close Support),Heavy Medium Laser,2,10,3/6/9,Streak SRM 2 (I-OS),4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x10,4x2,,,,,
0,VTOL,Donar Assault Helicopter (Recon),2,AA,2,SS,9V,+3,0,0,0,5,4,"Special: No Turret, ECM6, TAG9",Donar Assault Helicopter,(Recon),ER Large Laser,1,10,8/15/25,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
0,VTOL,Donar Assault Helicopter ,2,AA,2,SS,9V,+3,0,0,0,5,4,Special: No Turret,Donar Assault Helicopter,None,ER Large Laser,1,10,8/15/25,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x10,4x2,,,,,
0,Tank,Epona Pursuit Tank A,3,AAA,3,SSS,9H,+3,0,0,0,5,4,Special: TAG9,Epona Pursuit Tank,A,ER Medium Laser,2,7,5/10/15,LRM 20,5,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x7,5x5,,,,,
0,Tank,Epona Pursuit Tank B,3,AAA,3,SSS,9H,+3,0,0,0,5,4,,Epona Pursuit Tank,B,Streak SRM 4,6,2,3/6/9,Ultra AC/10,2,10,6/12/18,,,,,,,,,,,,,,,,,,,,,6x2,2x10,,,,,
0,Tank,Epona Pursuit Tank C,3,AAA,3,SSS,9H,+3,0,0,0,5,4,"Special: ECM6, TAG9",Epona Pursuit Tank,C,ER PPC,1,15,7/14/23,Streak SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x15,4x2,,,,,
0,Tank,Epona Pursuit Tank D,3,AAA,3,SSS,9H,+3,0,0,0,4,3,,Epona Pursuit Tank,D,ER Medium Laser,2,7,5/10/15,HAG/20,3,1,8/16/24,,,,,,,,,,,,,,,,,,,,,2x7,3x1,,,,,
0,Tank,Epona Pursuit Tank E,3,AAA,3,SSS,9H,+3,0,0,0,5,4,,Epona Pursuit Tank,E,Plasma Cannon,2,2D6 Heat,6/12/18,AP Gauss Rifle,6,3,3/6/9,,,,,,,,,,,,,,,,,,,,,2x2D6 Heat,6x3,,,,,
0,Tank,Epona Pursuit Tank Prime,3,AAA,3,SSS,9H,+3,0,0,0,5,4,,Epona Pursuit Tank,Prime,Medium Pulse Laser,4,7,4/8/12,Streak SRM 4,3,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x7,3x2,,,,,
0,Tank,Flatbed Truck (AC),0,,1,S,4W,+1,0,0,0,6,5,Special: No Turret,Flatbed Truck,(AC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Flatbed Truck (Armor),1,A,1,S,5W,+2,0,0,0,6,5,Special: No Turret,Flatbed Truck,(Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Flatbed Truck (Mortar),0,,1,S,5W,+2,0,0,0,6,5,Special: No Turret,Flatbed Truck,(Mortar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Flatbed Truck (SRM),0,,1,S,5W,+2,0,0,0,6,5,Special: No Turret,Flatbed Truck,(SRM),SRM 2,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,Tank,Flatbed Truck ,0,,1,S,5W,+2,0,0,0,6,5,Special: No Turret,Flatbed Truck,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Gladius Medium Hover Tank Mk II,3,AAA,2,SS,8H,+3,0,0,0,6,5,Special: No Turret,Gladius Medium Hover Tank,Mk II,Light AC/5,1,5,5/10/15,Light Machine Gun Array,1,1,2/4/6,Light Machine Gun,4,1,2/4/6,Rocket Launcher 15,4,5,4/9/15,,,,,,,,,,,,,1x5,1x1,4x1,4x5,,,
0,Tank,Gladius Medium Hover Tank ,3,AAA,2,SS,8H,+3,0,0,0,6,5,Special: No Turret,Gladius Medium Hover Tank,None,AC/10,1,10,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
0,Tank,Hachiman Fire Support Tank (AAA),4,AAAA,3,SSS,4T,+1,0,0,0,5,4,,Hachiman Fire Support Tank,(AAA),HAG/20,5,1,8/16/24,ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,5x1,2x7,,,,,
0,Tank,Hachiman Fire Support Tank ,4,AAAA,3,SSS,4T,+1,0,0,0,5,4,,Hachiman Fire Support Tank,None,Streak SRM 4,3,2,3/6/9,ER Medium Laser,2,7,5/10/15,LRM 20,5,5,7/14/21,,,,,,,,,,,,,,,,,3x2,2x7,5x5,,,,
0,VTOL,Hawk Moth Gunship (Armor),1,A,2,SS,8V,+3,0,0,0,6,5,Special: No Turret,Hawk Moth Gunship,(Armor),Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,VTOL,Hawk Moth Gunship (Thunderbolt),2,AA,2,SS,8V,+3,0,0,0,6,5,Special: No Turret,Hawk Moth Gunship,(Thunderbolt),Thunderbolt 15,1,15,6/12/18,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
0,VTOL,Hawk Moth Gunship ,1,A,2,SS,8V,+3,0,0,0,6,5,Special: No Turret,Hawk Moth Gunship,None,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,Tank,Heavy BattleMech Recovery Vehicle ,1,A,3,SSS,4W,+1,0,0,0,6,5,Special: No Turret,Heavy BattleMech Recovery Vehicle,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Heavy Hover APC (LRM),2,AA,1,S,8H,+3,0,0,0,6,5,"Special: No Turret, APC1",Heavy Hover APC,(LRM),LRM 5,1,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
0,Tank,Heavy Hover APC (MG),2,AA,1,S,8H,+3,0,0,0,6,5,"Special: No Turret, APC1",Heavy Hover APC,(MG),Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,Tank,Heavy Hover APC (Scout Tank),2,AA,1,S,8H,+3,0,0,0,6,5,,Heavy Hover APC,(Scout Tank),Light AC/5,1,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
0,Tank,Heavy Hover APC (SRM),2,AA,1,S,8H,+3,0,0,0,6,5,"Special: No Turret, APC1",Heavy Hover APC,(SRM),SRM 4,3,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,3x2,2x2,,,,,
0,Tank,Heavy Hover APC ,2,AA,1,S,8H,+3,0,0,0,6,5,"Special: No Turret, APC2",Heavy Hover APC,None,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,Tank,Heavy LRM Carrier ,2,AA,4,SSSS,2T,0,0,0,0,6,5,,Heavy LRM Carrier,None,LRM 20,10,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,10x5,,,,,,
0,Tank,Heavy MML Carrier ,2,AA,4,SSSS,2T,0,0,0,0,6,5,,Heavy MML Carrier,None,MML 9,7,5,3/14/21,,,,,,,,,,,,,,,,,,,,,,,,,7x5,,,,,,
0,Tank,Heavy Tracked APC (LRM),2,AA,1,S,5T,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Tracked APC,(LRM),LRM 5,1,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
0,Tank,Heavy Tracked APC (MG),2,AA,1,S,5T,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Tracked APC,(MG),Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,Tank,Heavy Tracked APC (SRM),2,AA,1,S,5T,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Tracked APC,(SRM),SRM 4,3,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,3x2,2x2,,,,,
0,Tank,Heavy Tracked APC ,2,AA,1,S,5T,+2,0,0,0,6,5,"Special: No Turret, APC2",Heavy Tracked APC,None,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,Tank,Heavy Wheeled APC (LRM),2,AA,1,S,6W,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Wheeled APC,(LRM),LRM 5,1,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
0,Tank,Heavy Wheeled APC (MG),2,AA,1,S,6W,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Wheeled APC,(MG),Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,Tank,Heavy Wheeled APC (SRM),2,AA,1,S,6W,+2,0,0,0,6,5,"Special: No Turret, APC1",Heavy Wheeled APC,(SRM),SRM 4,3,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,3x2,2x2,,,,,
0,Tank,Heavy Wheeled APC (WoB),3,AAA,1,S,7W,+3,0,0,0,6,5,Special: APC2,Heavy Wheeled APC,(WoB),Small VSP Laser,2,4,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x4,,,,,,
0,Tank,Heavy Wheeled APC ,2,AA,1,S,6W,+2,0,0,0,6,5,"Special: No Turret, APC2",Heavy Wheeled APC,None,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,Tank,Huitzilopochtli Assault Tank 'Huey' (AAA),4,AAAA,5,SSSSS,2T,0,0,0,0,5,4,Special: ECM6,Huitzilopochtli Assault Tank 'Huey',(AAA),Arrow IV,2,20,1/2/9,Machine Gun,2,2,1/2/3,HAG/20,5,1,8/16/24,,,,,,,,,,,,,,,,,2x20,2x2,5x1,,,,
0,Tank,Huitzilopochtli Assault Tank 'Huey' ,3,AAA,5,SSSSS,2T,0,0,0,0,5,4,"Special: ECM6, ART-Arrow IV2",Huitzilopochtli Assault Tank 'Huey',None,Medium Pulse Laser,2,7,4/8/12,ER Small Laser,1,5,2/4/6,Ultra AC/5,2,5,7/14/21,Arrow IV,2,20,1/2/9,Machine Gun,2,2,1/2/3,,,,,,,,,2x7,1x5,2x5,2x20,2x2,,
0,Tank,Indra Infantry Transport (BA),3,AAA,2,SS,5W,+2,0,0,0,5,4,Special: APC2,Indra Infantry Transport,(BA),Plasma Cannon,1,2D6 Heat,6/12/18,AP Gauss Rifle,4,3,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2D6 Heat,4x3,,,,,
0,Tank,Indra Infantry Transport ,3,AAA,2,SS,5W,+2,0,0,0,5,4,Special: APC1,Indra Infantry Transport,None,ER PPC,1,15,7/14/23,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x15,4x2,,,,,
0,Tank,Ishtar Heavy Fire Support Tank (Gauss),5,AAAAA,4,SSSS,3W,+1,0,0,0,5,4,,Ishtar Heavy Fire Support Tank,(Gauss),ER Medium Laser,2,7,5/10/15,LRM 15,2,5,7/14/21,HAG/20,3,1,8/16/24,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,2x7,2x5,3x1,1x15,,,
0,Tank,Ishtar Heavy Fire Support Tank (Original),4,AAAA,4,SSSS,4W,+1,0,0,0,5,4,,Ishtar Heavy Fire Support Tank,(Original),LRM 10,1,5,7/14/21,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,Ultra AC/10,2,10,6/12/18,,,,,,,,,1x5,1x10,,10x1,2x10,,
